datetime,open,high,low,close,tick_volume,spread,real_volume
2026-02-12 14:10:00,25271.85,25272.75,25268.45,25268.95,119,170,0
2026-02-12 14:11:00,25269.45,25269.95,25261.75,25266.75,184,170,0
2026-02-12 14:12:00,25266.55,25267.25,25264.05,25266.25,155,170,0
2026-02-12 14:13:00,25266.05,25269.35,25264.05,25267.45,136,170,0
2026-02-12 14:14:00,25267.75,25276.05,25267.55,25272.95,158,170,0
2026-02-12 14:15:00,25273.25,25273.45,25266.45,25267.45,154,170,0
2026-02-12 14:16:00,25267.35,25275.75,25267.25,25273.45,150,160,0
2026-02-12 14:17:00,25273.55,25276.05,25272.25,25272.55,127,160,0
2026-02-12 14:18:00,25272.25,25275.95,25271.35,25275.45,121,160,0
2026-02-12 14:19:00,25275.35,25275.95,25272.25,25274.55,98,160,0
2026-02-12 14:20:00,25274.75,25278.15,25274.05,25277.85,150,150,0
2026-02-12 14:21:00,25278.05,25278.05,25273.15,25274.55,168,150,0
2026-02-12 14:22:00,25274.05,25277.85,25273.95,25277.55,123,150,0
2026-02-12 14:23:00,25277.35,25278.35,25275.05,25278.05,133,150,0
2026-02-12 14:24:00,25277.95,25281.05,25277.35,25279.35,107,150,0
2026-02-12 14:25:00,25279.05,25279.55,25276.35,25276.55,117,150,0
2026-02-12 14:26:00,25276.45,25280.75,25275.75,25279.25,150,150,0
2026-02-12 14:27:00,25278.75,25281.05,25277.55,25278.05,129,160,0
2026-02-12 14:28:00,25277.85,25282.35,25277.85,25280.55,144,160,0
2026-02-12 14:29:00,25280.75,25285.25,25280.55,25283.55,111,160,0
2026-02-12 14:30:00,25283.35,25287.55,25282.25,25284.75,189,160,0
2026-02-12 14:31:00,25285.35,25294.15,25284.25,25293.75,134,160,0
2026-02-12 14:32:00,25293.25,25296.35,25288.55,25288.55,172,160,0
2026-02-12 14:33:00,25288.85,25289.45,25284.85,25285.75,173,170,0
2026-02-12 14:34:00,25286.25,25292.45,25285.95,25291.95,132,170,0
2026-02-12 14:35:00,25292.05,25292.25,25287.85,25288.75,130,170,0
2026-02-12 14:36:00,25287.95,25290.05,25287.95,25288.95,119,170,0
2026-02-12 14:37:00,25289.05,25289.25,25287.05,25289.05,116,160,0
2026-02-12 14:38:00,25288.75,25297.25,25288.75,25296.75,174,150,0
2026-02-12 14:39:00,25297.05,25297.35,25291.75,25293.35,149,160,0
2026-02-12 14:40:00,25293.25,25300.05,25291.05,25298.85,180,150,0
2026-02-12 14:41:00,25298.55,25302.55,25298.55,25302.05,136,160,0
2026-02-12 14:42:00,25301.75,25301.75,25295.25,25297.05,166,160,0
2026-02-12 14:43:00,25296.55,25296.55,25289.75,25291.55,167,160,0
2026-02-12 14:44:00,25291.65,25292.05,25282.25,25283.25,191,160,0
2026-02-12 14:45:00,25283.05,25284.65,25279.65,25282.45,172,160,0
2026-02-12 14:46:00,25282.25,25284.35,25277.85,25282.75,162,170,0
2026-02-12 14:47:00,25282.05,25286.25,25281.45,25283.75,132,170,0
2026-02-12 14:48:00,25283.95,25284.25,25281.55,25282.25,151,170,0
2026-02-12 14:49:00,25281.95,25287.75,25281.75,25286.55,165,170,0
2026-02-12 14:50:00,25286.75,25289.35,25284.75,25287.75,155,170,0
2026-02-12 14:51:00,25288.25,25291.95,25285.95,25286.85,158,170,0
2026-02-12 14:52:00,25286.75,25286.85,25277.85,25281.25,196,170,0
2026-02-12 14:53:00,25280.95,25281.75,25277.45,25277.45,175,170,0
2026-02-12 14:54:00,25277.75,25277.95,25270.55,25275.45,179,170,0
2026-02-12 14:55:00,25275.95,25280.25,25275.45,25279.45,167,170,0
2026-02-12 14:56:00,25279.75,25281.45,25275.25,25275.45,152,170,0
2026-02-12 14:57:00,25275.75,25276.45,25272.75,25273.95,200,170,0
2026-02-12 14:58:00,25273.85,25278.05,25273.05,25276.95,162,160,0
2026-02-12 14:59:00,25277.05,25278.45,25274.75,25275.25,133,160,0
2026-02-12 15:00:00,25275.55,25277.25,25272.35,25273.25,185,160,0
2026-02-12 15:01:00,25273.05,25275.35,25268.05,25270.95,179,170,0
2026-02-12 15:02:00,25271.45,25271.45,25263.95,25264.45,171,170,0
2026-02-12 15:03:00,25264.35,25267.05,25261.45,25265.95,199,170,0
2026-02-12 15:04:00,25266.25,25266.85,25261.75,25262.45,172,170,0
2026-02-12 15:05:00,25262.25,25267.45,25261.85,25265.95,178,170,0
2026-02-12 15:06:00,25265.85,25267.95,25263.85,25264.75,141,170,0
2026-02-12 15:07:00,25264.45,25266.05,25261.55,25261.55,133,170,0
2026-02-12 15:08:00,25261.35,25261.95,25254.75,25257.65,186,170,0
2026-02-12 15:09:00,25257.45,25266.65,25256.65,25264.15,183,180,0
2026-02-12 15:10:00,25264.45,25266.95,25261.95,25263.45,179,170,0
2026-02-12 15:11:00,25263.25,25265.95,25263.25,25263.55,149,170,0
2026-02-12 15:12:00,25263.25,25266.75,25259.65,25260.75,154,170,0
2026-02-12 15:13:00,25260.55,25260.65,25251.85,25252.25,176,170,0
2026-02-12 15:14:00,25252.45,25255.25,25247.05,25247.45,196,170,0
2026-02-12 15:15:00,25247.25,25249.25,25240.55,25240.95,237,170,0
2026-02-12 15:16:00,25241.05,25248.75,25239.15,25248.15,237,180,0
2026-02-12 15:17:00,25248.05,25251.95,25247.15,25251.25,161,180,0
2026-02-12 15:18:00,25251.55,25254.45,25248.15,25249.95,221,180,0
2026-02-12 15:19:00,25250.55,25252.95,25246.55,25252.65,186,180,0
2026-02-12 15:20:00,25252.45,25254.15,25250.15,25250.15,186,170,0
2026-02-12 15:21:00,25249.95,25250.25,25245.55,25248.75,171,170,0
2026-02-12 15:22:00,25248.95,25252.95,25245.75,25250.05,157,170,0
2026-02-12 15:23:00,25250.25,25252.95,25248.25,25251.05,188,170,0
2026-02-12 15:24:00,25250.85,25251.35,25245.45,25247.75,173,170,0
2026-02-12 15:25:00,25247.45,25252.65,25244.45,25252.55,213,170,0
2026-02-12 15:26:00,25252.65,25257.45,25250.75,25255.15,198,170,0
2026-02-12 15:27:00,25254.95,25258.15,25254.45,25255.45,175,170,0
2026-02-12 15:28:00,25254.95,25258.55,25253.15,25257.25,135,170,0
2026-02-12 15:29:00,25257.35,25262.35,25256.45,25262.35,183,170,0
2026-02-12 15:30:00,25261.85,25267.15,25252.95,25264.45,272,170,0
2026-02-12 15:31:00,25264.35,25271.35,25262.65,25266.35,275,190,0
2026-02-12 15:32:00,25266.15,25276.25,25266.15,25274.15,274,190,0
2026-02-12 15:33:00,25273.85,25281.75,25272.15,25280.35,268,190,0
2026-02-12 15:34:00,25280.25,25290.45,25278.65,25287.85,257,190,0
2026-02-12 15:35:00,25288.75,25288.85,25283.85,25284.35,249,190,0
2026-02-12 15:36:00,25284.65,25290.15,25284.65,25288.15,203,190,0
2026-02-12 15:37:00,25288.25,25304.75,25288.25,25301.35,244,190,0
2026-02-12 15:38:00,25301.25,25308.95,25300.35,25300.35,283,190,0
2026-02-12 15:39:00,25301.35,25305.25,25299.65,25303.15,183,190,0
2026-02-12 15:40:00,25303.35,25323.85,25302.85,25322.75,279,180,0
2026-02-12 15:41:00,25322.45,25334.95,25321.75,25333.15,292,190,0
2026-02-12 15:42:00,25333.45,25335.25,25328.95,25334.95,296,190,0
2026-02-12 15:43:00,25334.75,25338.25,25329.95,25331.85,283,190,0
2026-02-12 15:44:00,25332.25,25332.45,25327.25,25330.25,281,190,0
2026-02-12 15:45:00,25330.15,25331.95,25327.25,25327.85,250,190,0
2026-02-12 15:46:00,25327.75,25329.95,25323.85,25324.65,256,190,0
2026-02-12 15:47:00,25324.75,25325.65,25318.25,25319.25,243,190,0
2026-02-12 15:48:00,25318.75,25319.65,25313.95,25314.15,251,190,0
2026-02-12 15:49:00,25313.75,25317.45,25307.85,25315.15,233,190,0
2026-02-12 15:50:00,25313.65,25315.75,25303.65,25304.15,241,190,0
2026-02-12 15:51:00,25303.85,25306.15,25299.65,25304.35,234,190,0
2026-02-12 15:52:00,25304.15,25311.65,25303.85,25310.45,209,180,0
2026-02-12 15:53:00,25310.15,25315.45,25309.55,25314.95,189,180,0
2026-02-12 15:54:00,25314.75,25316.15,25312.05,25312.45,225,180,0
2026-02-12 15:55:00,25312.15,25315.45,25310.85,25313.95,198,170,0
2026-02-12 15:56:00,25313.75,25320.45,25313.45,25320.45,209,170,0
2026-02-12 15:57:00,25320.55,25326.05,25320.45,25325.85,234,170,0
2026-02-12 15:58:00,25326.05,25327.85,25321.35,25321.45,222,170,0
2026-02-12 15:59:00,25321.35,25321.35,25312.55,25313.95,262,170,0
2026-02-12 16:00:00,25314.25,25316.35,25306.05,25307.15,303,170,0
2026-02-12 16:01:00,25305.25,25308.65,25299.95,25300.85,299,180,0
2026-02-12 16:02:00,25300.15,25305.35,25297.95,25302.65,243,190,0
2026-02-12 16:03:00,25302.15,25302.15,25292.15,25294.35,265,190,0
2026-02-12 16:04:00,25294.65,25296.85,25292.85,25295.85,210,190,0
2026-02-12 16:05:00,25295.95,25297.75,25290.95,25296.15,206,190,0
2026-02-12 16:06:00,25295.85,25300.95,25294.35,25299.75,251,180,0
2026-02-12 16:07:00,25299.95,25302.45,25297.65,25301.65,210,180,0
2026-02-12 16:08:00,25301.45,25305.05,25300.65,25300.65,191,180,0
2026-02-12 16:09:00,25300.55,25303.15,25296.65,25303.15,183,180,0
2026-02-12 16:10:00,25303.25,25304.15,25298.45,25304.15,185,180,0
2026-02-12 16:11:00,25303.45,25303.65,25297.65,25297.65,164,180,0
2026-02-12 16:12:00,25297.45,25299.55,25294.75,25295.95,209,180,0
2026-02-12 16:13:00,25296.15,25298.45,25293.25,25296.95,194,180,0
2026-02-12 16:14:00,25296.45,25298.65,25283.75,25286.65,284,180,0
2026-02-12 16:15:00,25286.55,25287.15,25280.95,25285.25,310,180,0
2026-02-12 16:16:00,25285.05,25290.15,25284.25,25286.75,219,180,0
2026-02-12 16:17:00,25286.65,25289.25,25282.95,25286.75,239,180,0
2026-02-12 16:18:00,25287.25,25291.75,25285.15,25290.15,242,180,0
2026-02-12 16:19:00,25289.75,25293.75,25286.75,25288.15,228,180,0
2026-02-12 16:20:00,25288.45,25296.55,25288.45,25293.65,244,180,0
2026-02-12 16:21:00,25293.75,25296.45,25291.55,25294.65,215,180,0
2026-02-12 16:22:00,25295.05,25299.05,25292.15,25293.15,184,180,0
2026-02-12 16:23:00,25292.75,25296.15,25291.55,25293.65,211,180,0
2026-02-12 16:24:00,25293.15,25296.15,25292.95,25293.95,180,180,0
2026-02-12 16:25:00,25290.25,25295.25,25290.25,25292.55,249,180,0
2026-02-12 16:26:00,25293.15,25295.85,25287.75,25287.75,250,170,0
2026-02-12 16:27:00,25288.05,25288.65,25274.15,25274.95,335,180,0
2026-02-12 16:28:00,25275.15,25281.35,25270.75,25271.85,300,190,0
2026-02-12 16:29:00,25272.35,25275.45,25264.85,25264.85,361,190,0
2026-02-12 16:30:00,25265.35,25285.33,25238.83,25264.83,568,145,0
2026-02-12 16:31:00,25263.13,25282.83,25246.33,25259.83,564,145,0
2026-02-12 16:32:00,25260.83,25291.83,25257.73,25290.13,550,145,0
2026-02-12 16:33:00,25289.93,25295.33,25270.33,25290.13,553,145,0
2026-02-12 16:34:00,25290.43,25291.43,25256.73,25275.93,532,145,0
2026-02-12 16:35:00,25276.43,25285.73,25253.43,25267.83,549,145,0
2026-02-12 16:36:00,25267.63,25290.33,25258.33,25282.63,537,145,0
2026-02-12 16:37:00,25282.83,25293.13,25271.23,25287.83,501,145,0
2026-02-12 16:38:00,25287.63,25310.63,25271.23,25280.13,523,145,0
2026-02-12 16:39:00,25280.33,25283.23,25264.13,25277.13,521,145,0
2026-02-12 16:40:00,25278.33,25307.33,25274.43,25289.63,518,145,0
2026-02-12 16:41:00,25289.43,25306.83,25281.63,25281.83,522,145,0
2026-02-12 16:42:00,25281.43,25286.13,25269.13,25273.13,520,145,0
2026-02-12 16:43:00,25273.23,25274.13,25258.93,25261.33,513,145,0
2026-02-12 16:44:00,25261.43,25263.23,25223.13,25227.33,535,145,0
2026-02-12 16:45:00,25227.43,25242.33,25192.13,25192.63,530,145,0
2026-02-12 16:46:00,25192.13,25218.13,25180.23,25206.33,518,145,0
2026-02-12 16:47:00,25207.63,25219.83,25190.43,25196.33,529,145,0
2026-02-12 16:48:00,25196.83,25203.63,25172.63,25191.33,516,145,0
2026-02-12 16:49:00,25190.83,25203.63,25161.43,25167.63,538,145,0
2026-02-12 16:50:00,25168.93,25189.33,25154.43,25184.23,542,145,0
2026-02-12 16:51:00,25184.13,25204.63,25175.13,25176.33,534,145,0
2026-02-12 16:52:00,25177.13,25191.33,25170.43,25177.83,527,145,0
2026-02-12 16:53:00,25178.33,25211.13,25178.33,25183.63,520,145,0
2026-02-12 16:54:00,25183.93,25201.63,25181.63,25192.33,503,145,0
2026-02-12 16:55:00,25192.23,25192.83,25171.33,25174.83,523,145,0
2026-02-12 16:56:00,25175.13,25175.63,25142.63,25143.63,532,145,0
2026-02-12 16:57:00,25143.73,25145.23,25126.73,25138.63,513,145,0
2026-02-12 16:58:00,25139.13,25142.73,25122.83,25122.83,495,145,0
2026-02-12 16:59:00,25122.63,25123.33,25105.33,25121.33,511,145,0
2026-02-12 17:00:00,25125.63,25126.13,25097.43,25106.13,534,145,0
2026-02-12 17:01:00,25105.83,25158.63,25099.43,25155.23,534,145,0
2026-02-12 17:02:00,25155.33,25169.83,25151.83,25156.73,524,145,0
2026-02-12 17:03:00,25156.93,25168.33,25152.63,25156.93,514,145,0
2026-02-12 17:04:00,25157.13,25159.63,25118.13,25120.13,508,145,0
2026-02-12 17:05:00,25119.63,25136.93,25117.63,25126.63,490,145,0
2026-02-12 17:06:00,25126.73,25159.63,25126.13,25153.83,493,145,0
2026-02-12 17:07:00,25155.33,25159.33,25134.83,25135.63,494,145,0
2026-02-12 17:08:00,25136.13,25137.33,25091.83,25096.13,513,145,0
2026-02-12 17:09:00,25095.73,25111.83,25089.63,25110.73,520,145,0
2026-02-12 17:10:00,25112.73,25128.43,25105.73,25127.13,519,145,0
2026-02-12 17:11:00,25129.63,25131.33,25102.13,25102.13,510,145,0
2026-02-12 17:12:00,25102.43,25135.83,25097.73,25121.63,528,145,0
2026-02-12 17:13:00,25120.93,25133.33,25117.33,25126.83,489,145,0
2026-02-12 17:14:00,25127.13,25152.33,25124.23,25152.33,521,145,0
2026-02-12 17:15:00,25151.83,25157.83,25136.63,25154.33,516,145,0
2026-02-12 17:16:00,25154.63,25164.73,25142.43,25164.23,520,145,0
2026-02-12 17:17:00,25164.43,25164.43,25134.63,25134.63,504,145,0
2026-02-12 17:18:00,25134.33,25153.83,25131.33,25138.13,484,145,0
2026-02-12 17:19:00,25138.23,25145.33,25120.13,25120.13,496,145,0
2026-02-12 17:20:00,25121.43,25155.23,25121.33,25140.83,526,145,0
2026-02-12 17:21:00,25141.13,25144.63,25115.83,25116.13,496,145,0
2026-02-12 17:22:00,25115.93,25177.83,25114.13,25167.13,521,145,0
2026-02-12 17:23:00,25166.63,25167.83,25136.43,25141.23,471,145,0
2026-02-12 17:24:00,25141.13,25147.73,25134.33,25144.13,484,145,0
2026-02-12 17:25:00,25144.33,25154.63,25138.83,25146.63,480,145,0
2026-02-12 17:26:00,25146.83,25151.33,25129.73,25150.43,504,145,0
2026-02-12 17:27:00,25150.33,25156.63,25136.43,25147.33,486,145,0
2026-02-12 17:28:00,25147.83,25166.43,25143.93,25163.13,467,145,0
2026-02-12 17:29:00,25161.83,25161.93,25140.83,25150.43,495,145,0
2026-02-13 14:10:00,24614.05,24615.95,24605.55,24613.45,322,190,0
2026-02-13 14:11:00,24613.65,24615.95,24602.15,24603.95,307,190,0
2026-02-13 14:12:00,24604.45,24618.65,24602.65,24617.55,312,190,0
2026-02-13 14:13:00,24617.45,24624.95,24616.25,24621.75,316,190,0
2026-02-13 14:14:00,24621.95,24629.05,24609.45,24610.25,308,190,0
2026-02-13 14:15:00,24609.75,24612.55,24603.65,24604.15,328,190,0
2026-02-13 14:16:00,24604.05,24609.65,24596.65,24601.15,328,190,0
2026-02-13 14:17:00,24601.05,24618.95,24599.15,24616.95,332,190,0
2026-02-13 14:18:00,24617.15,24627.15,24615.45,24626.65,277,190,0
2026-02-13 14:19:00,24626.95,24630.15,24618.45,24618.45,301,190,0
2026-02-13 14:20:00,24618.65,24631.65,24615.25,24627.15,308,190,0
2026-02-13 14:21:00,24627.45,24639.55,24622.45,24638.25,311,190,0
2026-02-13 14:22:00,24638.55,24644.45,24631.65,24639.45,316,190,0
2026-02-13 14:23:00,24639.55,24640.75,24629.75,24636.45,276,190,0
2026-02-13 14:24:00,24636.55,24638.55,24625.95,24634.15,245,190,0
2026-02-13 14:25:00,24634.05,24650.25,24632.95,24648.45,289,190,0
2026-02-13 14:26:00,24646.75,24649.75,24641.65,24644.95,292,190,0
2026-02-13 14:27:00,24644.65,24646.45,24638.15,24639.65,205,190,0
2026-02-13 14:28:00,24641.15,24645.55,24629.25,24631.75,280,190,0
2026-02-13 14:29:00,24631.15,24637.45,24629.75,24632.65,272,190,0
2026-02-13 14:30:00,24632.45,24636.15,24628.95,24633.15,277,190,0
2026-02-13 14:31:00,24633.65,24654.05,24633.45,24652.65,333,190,0
2026-02-13 14:32:00,24652.45,24655.05,24643.05,24650.65,301,190,0
2026-02-13 14:33:00,24652.95,24656.05,24649.15,24650.45,295,190,0
2026-02-13 14:34:00,24651.25,24651.55,24640.25,24643.75,276,190,0
2026-02-13 14:35:00,24644.05,24649.05,24643.55,24645.55,242,190,0
2026-02-13 14:36:00,24645.65,24648.45,24631.65,24634.25,264,190,0
2026-02-13 14:37:00,24634.15,24647.15,24634.15,24643.75,271,190,0
2026-02-13 14:38:00,24643.25,24647.75,24641.25,24645.15,244,190,0
2026-02-13 14:39:00,24645.65,24645.65,24635.95,24641.65,246,190,0
2026-02-13 14:40:00,24641.95,24648.45,24639.55,24643.95,233,190,0
2026-02-13 14:41:00,24642.95,24650.25,24640.45,24647.15,260,190,0
2026-02-13 14:42:00,24647.55,24651.45,24640.55,24645.65,286,190,0
2026-02-13 14:43:00,24645.45,24648.95,24642.75,24645.95,233,190,0
2026-02-13 14:44:00,24645.75,24651.95,24644.75,24648.05,223,190,0
2026-02-13 14:45:00,24648.45,24649.55,24638.45,24642.75,249,190,0
2026-02-13 14:46:00,24642.95,24644.15,24629.55,24629.95,309,190,0
2026-02-13 14:47:00,24629.75,24637.15,24624.95,24630.05,338,190,0
2026-02-13 14:48:00,24630.15,24630.15,24621.55,24625.25,340,190,0
2026-02-13 14:49:00,24624.95,24625.65,24619.25,24621.75,307,190,0
2026-02-13 14:50:00,24620.25,24637.15,24620.05,24622.65,357,190,0
2026-02-13 14:51:00,24622.95,24626.45,24615.95,24622.75,327,190,0
2026-02-13 14:52:00,24622.05,24635.95,24620.45,24633.45,301,190,0
2026-02-13 14:53:00,24633.65,24648.25,24631.55,24648.25,280,190,0
2026-02-13 14:54:00,24648.45,24650.75,24644.15,24648.65,282,190,0
2026-02-13 14:55:00,24647.95,24655.15,24647.95,24653.95,264,190,0
2026-02-13 14:56:00,24653.55,24659.45,24639.65,24647.15,303,190,0
2026-02-13 14:57:00,24646.95,24652.55,24642.15,24647.15,315,190,0
2026-02-13 14:58:00,24647.45,24648.15,24593.55,24612.45,452,190,0
2026-02-13 14:59:00,24613.75,24625.05,24610.75,24620.45,459,190,0
2026-02-13 15:00:00,24621.05,24624.25,24612.05,24618.55,397,190,0
2026-02-13 15:01:00,24619.25,24630.55,24615.65,24627.55,389,190,0
2026-02-13 15:02:00,24627.65,24640.75,24627.15,24637.05,324,190,0
2026-02-13 15:03:00,24636.15,24644.45,24629.75,24637.55,332,190,0
2026-02-13 15:04:00,24637.75,24641.05,24631.55,24638.95,302,190,0
2026-02-13 15:05:00,24639.15,24644.55,24634.15,24641.05,289,190,0
2026-02-13 15:06:00,24640.75,24642.15,24631.65,24632.15,319,190,0
2026-02-13 15:07:00,24631.95,24634.15,24599.15,24606.15,409,190,0
2026-02-13 15:08:00,24606.05,24607.05,24574.15,24583.45,453,190,0
2026-02-13 15:09:00,24583.65,24588.75,24571.05,24571.25,388,190,0
2026-02-13 15:10:00,24572.05,24584.95,24567.95,24582.05,399,190,0
2026-02-13 15:11:00,24582.95,24585.75,24568.45,24569.45,373,190,0
2026-02-13 15:12:00,24569.65,24576.65,24567.95,24571.15,384,190,0
2026-02-13 15:13:00,24571.45,24580.45,24553.65,24553.65,400,190,0
2026-02-13 15:14:00,24553.15,24561.55,24550.95,24557.15,397,190,0
2026-02-13 15:15:00,24556.15,24563.55,24546.65,24556.95,428,190,0
2026-02-13 15:16:00,24557.15,24569.75,24556.95,24558.55,413,190,0
2026-02-13 15:17:00,24558.45,24589.45,24557.75,24589.05,404,190,0
2026-02-13 15:18:00,24589.15,24592.75,24577.95,24580.45,403,190,0
2026-02-13 15:19:00,24580.55,24597.15,24579.95,24591.65,358,190,0
2026-02-13 15:20:00,24591.95,24593.65,24575.65,24578.15,347,190,0
2026-02-13 15:21:00,24578.65,24586.45,24575.95,24576.15,313,190,0
2026-02-13 15:22:00,24575.95,24601.25,24574.75,24600.45,316,190,0
2026-02-13 15:23:00,24600.15,24617.05,24591.15,24615.65,374,190,0
2026-02-13 15:24:00,24616.05,24623.55,24603.45,24608.25,397,190,0
2026-02-13 15:25:00,24608.55,24623.05,24606.95,24618.05,400,190,0
2026-02-13 15:26:00,24618.75,24637.95,24617.05,24637.15,388,190,0
2026-02-13 15:27:00,24637.65,24641.95,24620.25,24624.95,432,190,0
2026-02-13 15:28:00,24624.15,24627.25,24610.65,24619.05,412,190,0
2026-02-13 15:29:00,24618.95,24638.56,24612.36,24624.56,362,190,0
2026-02-13 15:30:00,24624.56,24745.66,24624.32,24725.75,510,190,0
2026-02-13 15:31:00,24727.25,24736.45,24700.75,24704.95,510,190,0
2026-02-13 15:32:00,24704.55,24711.45,24640.25,24657.75,548,190,0
2026-02-13 15:33:00,24658.25,24703.55,24653.95,24696.05,519,190,0
2026-02-13 15:34:00,24695.55,24716.65,24685.75,24706.25,491,190,0
2026-02-13 15:35:00,24707.65,24708.55,24675.95,24689.95,504,190,0
2026-02-13 15:36:00,24689.65,24689.65,24662.15,24671.95,478,190,0
2026-02-13 15:37:00,24671.65,24686.25,24666.15,24681.95,411,190,0
2026-02-13 15:38:00,24681.65,24695.15,24675.55,24678.95,444,190,0
2026-02-13 15:39:00,24679.15,24699.65,24677.95,24695.65,395,190,0
2026-02-13 15:40:00,24694.55,24697.45,24684.45,24690.75,425,190,0
2026-02-13 15:41:00,24690.15,24721.75,24689.15,24713.15,442,190,0
2026-02-13 15:42:00,24713.75,24724.05,24707.55,24715.55,462,190,0
2026-02-13 15:43:00,24715.65,24726.05,24713.05,24718.75,401,190,0
2026-02-13 15:44:00,24719.55,24723.45,24694.25,24701.25,463,190,0
2026-02-13 15:45:00,24701.15,24701.15,24679.55,24685.15,470,190,0
2026-02-13 15:46:00,24684.75,24689.65,24655.45,24670.55,482,190,0
2026-02-13 15:47:00,24675.65,24683.25,24666.55,24668.65,415,190,0
2026-02-13 15:48:00,24669.05,24688.45,24666.95,24675.95,401,190,0
2026-02-13 15:49:00,24676.05,24715.45,24674.45,24714.25,444,190,0
2026-02-13 15:50:00,24714.45,24717.15,24703.15,24705.75,420,190,0
2026-02-13 15:51:00,24705.55,24709.75,24696.65,24697.95,419,190,0
2026-02-13 15:52:00,24698.65,24709.95,24688.55,24706.95,402,190,0
2026-02-13 15:53:00,24707.15,24716.15,24701.65,24709.75,412,190,0
2026-02-13 15:54:00,24709.65,24715.95,24707.15,24714.15,356,190,0
2026-02-13 15:55:00,24716.95,24736.05,24716.95,24734.75,439,190,0
2026-02-13 15:56:00,24735.55,24737.45,24718.05,24720.65,419,190,0
2026-02-13 15:57:00,24720.75,24731.25,24710.25,24710.95,398,190,0
2026-02-13 15:58:00,24711.25,24720.95,24685.15,24712.05,424,190,0
2026-02-13 15:59:00,24712.15,24714.25,24706.55,24706.55,376,190,0
2026-02-13 16:00:00,24706.65,24721.25,24704.55,24715.15,392,190,0
2026-02-13 16:01:00,24715.25,24738.75,24714.25,24735.65,378,190,0
2026-02-13 16:02:00,24735.15,24742.15,24728.65,24740.95,400,190,0
2026-02-13 16:03:00,24740.65,24745.45,24732.95,24736.45,390,190,0
2026-02-13 16:04:00,24736.05,24736.25,24712.75,24713.25,393,190,0
2026-02-13 16:05:00,24713.15,24713.75,24698.25,24698.45,424,190,0
2026-02-13 16:06:00,24698.05,24698.55,24684.75,24688.65,412,190,0
2026-02-13 16:07:00,24690.75,24690.75,24665.05,24666.75,425,190,0
2026-02-13 16:08:00,24667.25,24671.65,24659.05,24662.65,397,190,0
2026-02-13 16:09:00,24662.05,24665.75,24646.45,24648.55,382,190,0
2026-02-13 16:10:00,24648.45,24661.75,24643.75,24660.05,415,190,0
2026-02-13 16:11:00,24659.75,24675.25,24656.15,24671.55,391,190,0
2026-02-13 16:12:00,24671.05,24673.55,24663.55,24668.25,384,190,0
2026-02-13 16:13:00,24668.75,24675.05,24663.75,24673.05,392,190,0
2026-02-13 16:14:00,24673.15,24679.75,24663.65,24668.45,393,190,0
2026-02-13 16:15:00,24668.65,24681.55,24666.55,24680.25,337,190,0
2026-02-13 16:16:00,24680.15,24681.15,24657.75,24668.75,376,190,0
2026-02-13 16:17:00,24668.55,24669.25,24662.05,24666.45,351,190,0
2026-02-13 16:18:00,24665.15,24676.55,24663.95,24671.65,332,190,0
2026-02-13 16:19:00,24671.55,24672.05,24654.25,24659.65,380,190,0
2026-02-13 16:20:00,24659.45,24666.25,24656.55,24661.25,326,190,0
2026-02-13 16:21:00,24661.55,24666.15,24653.05,24655.25,313,190,0
2026-02-13 16:22:00,24655.15,24658.75,24642.55,24656.55,334,190,0
2026-02-13 16:23:00,24656.45,24657.65,24645.15,24646.65,287,190,0
2026-02-13 16:24:00,24646.75,24654.65,24644.15,24650.05,319,190,0
2026-02-13 16:25:00,24650.45,24658.25,24647.75,24653.55,391,190,0
2026-02-13 16:26:00,24653.75,24658.65,24649.25,24653.95,369,190,0
2026-02-13 16:27:00,24654.45,24665.75,24647.05,24654.15,382,190,0
2026-02-13 16:28:00,24650.75,24667.95,24650.75,24663.45,430,190,0
2026-02-13 16:29:00,24662.95,24674.25,24660.75,24668.25,477,190,0
2026-02-13 16:30:00,24668.15,24688.53,24617.43,24667.73,571,145,0
2026-02-13 16:31:00,24668.63,24690.53,24633.13,24673.43,568,145,0
2026-02-13 16:32:00,24673.23,24720.43,24641.23,24714.53,565,145,0
2026-02-13 16:33:00,24711.13,24723.03,24655.43,24658.43,576,145,0
2026-02-13 16:34:00,24659.93,24700.63,24639.73,24646.13,578,145,0
2026-02-13 16:35:00,24645.43,24662.73,24614.43,24656.93,574,145,0
2026-02-13 16:36:00,24657.13,24659.63,24627.03,24641.43,567,145,0
2026-02-13 16:37:00,24640.63,24659.73,24602.03,24605.03,574,145,0
2026-02-13 16:38:00,24603.53,24641.53,24603.23,24637.73,573,145,0
2026-02-13 16:39:00,24638.53,24638.93,24595.43,24599.73,562,145,0
2026-02-13 16:40:00,24599.43,24601.73,24549.63,24549.63,551,145,0
2026-02-13 16:41:00,24547.43,24580.53,24520.73,24527.03,567,145,0
2026-02-13 16:42:00,24525.73,24535.23,24504.73,24532.93,554,145,0
2026-02-13 16:43:00,24532.03,24623.03,24530.03,24615.43,569,145,0
2026-02-13 16:44:00,24614.93,24651.93,24591.53,24640.63,569,145,0
2026-02-13 16:45:00,24641.13,24728.63,24634.23,24727.73,571,145,0
2026-02-13 16:46:00,24730.03,24740.13,24703.53,24732.73,572,145,0
2026-02-13 16:47:00,24732.43,24744.53,24698.93,24742.43,563,145,0
